,id,season,week,season_type,date,home_team,home_conference,home_score,away_team,away_conference,away_score,formatted_spread,home_spread,home_result,home_diff,away_spread,away_result,away_diff,covering_team,vegas_error
1501,401012770,2018,8,regular,2018-10-21,Utah,Pac-12,41,USC,Pac-12,28,Utah -6.5,-6.5,-13,6.5,6.5,13,-6.5,Utah,6.5
1509,401022542,2018,8,regular,2018-10-21,Hawai'i,Mountain West,22,Nevada,Mountain West,40,Hawai'i -2.5,-2.5,18,-20.5,2.5,-18,20.5,Nevada,20.5
1513,401021679,2018,9,regular,2018-10-24,South Alabama,Sun Belt,17,Troy,Sun Belt,38,Troy -11,11.0,21,-10.0,-11.0,-21,10.0,Troy,10.0
1517,401013033,2018,9,regular,2018-10-25,West Virginia,Big 12,58,Baylor,Big 12,14,West Virginia -14.5,-14.5,-44,29.5,14.5,44,-29.5,West Virginia,29.5
1525,401013153,2018,9,regular,2018-10-25,Virginia Tech,ACC,28,Georgia Tech,ACC,49,Virginia Tech -3,-3.0,21,-24.0,3.0,-21,24.0,Georgia Tech,24.0
219,401020766,2018,9,regular,2018-10-25,Ohio,Mid-American,52,Ball State,Mid-American,14,Ohio -10.5,-10.5,-38,27.5,10.5,38,-27.5,Ohio,27.5
223,401020767,2018,9,regular,2018-10-25,Western Michigan,Mid-American,24,Toledo,Mid-American,51,Western Michigan -4.5,-4.5,27,-31.5,4.5,-27,31.5,Toledo,31.5
1521,401021680,2018,9,regular,2018-10-25,Georgia Southern,Sun Belt,34,Appalachian State,Sun Belt,14,Appalachian State -11,11.0,-20,31.0,-11.0,20,-31.0,Georgia Southern,31.0
3157,401013154,2018,9,regular,2018-10-26,Boston College,ACC,27,Miami,ACC,14,Miami -3.5,3.5,-13,16.5,-3.5,13,-16.5,Boston College,16.5
3189,401015028,2018,9,regular,2018-10-26,Florida Atlantic,Conference USA,13,Louisiana Tech,Conference USA,21,Florida Atlantic -3.5,-3.5,8,-11.5,3.5,-8,11.5,Louisiana Tech,11.5
227,401012319,2018,9,regular,2018-10-27,Arkansas,SEC,31,Vanderbilt,SEC,45,Arkansas -1,-1.0,14,-15.0,1.0,-14,15.0,Vanderbilt,15.0
1544,401012320,2018,9,regular,2018-10-27,Georgia,SEC,36,Florida,SEC,17,Georgia -7,-7.0,-19,12.0,7.0,19,-12.0,Georgia,12.0
1560,401012321,2018,9,regular,2018-10-27,Mississippi State,SEC,28,Texas A&M,SEC,13,Mississippi State -1,-1.0,-15,14.0,1.0,15,-14.0,Mississippi State,14.0
1552,401012322,2018,9,regular,2018-10-27,Missouri,SEC,14,Kentucky,SEC,16,Missouri -7.5,-7.5,2,-9.5,7.5,-2,9.5,Kentucky,9.5
251,401012323,2018,9,regular,2018-10-27,South Carolina,SEC,27,Tennessee,SEC,24,South Carolina -10,-10.0,-3,-7.0,10.0,3,7.0,Tennessee,7.0
1528,401012774,2018,9,regular,2018-10-27,UCLA,Pac-12,10,Utah,Pac-12,41,Utah -10,10.0,31,-21.0,-10.0,-31,21.0,Utah,21.0
1605,401012776,2018,9,regular,2018-10-27,USC,Pac-12,35,Arizona State,Pac-12,38,USC -3,-3.0,3,-6.0,3.0,-3,6.0,Arizona State,6.0
460,401012777,2018,9,regular,2018-10-27,Colorado,Pac-12,34,Oregon State,Pac-12,41,Colorado -23.5,-23.5,7,-30.5,23.5,-7,30.5,Oregon State,30.5
3323,401012778,2018,9,regular,2018-10-27,California,Pac-12,12,Washington,Pac-12,10,Washington -12,12.0,-2,14.0,-12.0,2,-14.0,California,14.0
1556,401012779,2018,9,regular,2018-10-27,Stanford,Pac-12,38,Washington State,Pac-12,41,Stanford -2.5,-2.5,3,-5.5,2.5,-3,5.5,Washington State,5.5
2612,401012811,2018,9,regular,2018-10-27,Maryland,Big Ten,63,Illinois,Big Ten,33,Maryland -16.5,-16.5,-30,13.5,16.5,30,-13.5,Maryland,13.5
1532,401012858,2018,9,regular,2018-10-27,Minnesota,Big Ten,38,Indiana,Big Ten,31,Indiana -2.5,2.5,-7,9.5,-2.5,7,-9.5,Minnesota,9.5
1564,401012868,2018,9,regular,2018-10-27,Penn State,Big Ten,30,Iowa,Big Ten,24,Penn State -4.5,-4.5,-6,1.5,4.5,6,-1.5,Penn State,1.5
1584,401012885,2018,9,regular,2018-10-27,Michigan State,Big Ten,23,Purdue,Big Ten,13,Purdue -2.5,2.5,-10,12.5,-2.5,10,-12.5,Michigan State,12.5
1588,401013044,2018,9,regular,2018-10-27,Iowa State,Big 12,40,Texas Tech,Big 12,31,Iowa State -5.5,-5.5,-9,3.5,5.5,9,-3.5,Iowa State,3.5
1601,401013053,2018,9,regular,2018-10-27,Kansas,Big 12,27,TCU,Big 12,26,TCU -13.5,13.5,-1,14.5,-13.5,1,-14.5,Kansas,14.5
1548,401013062,2018,9,regular,2018-10-27,Oklahoma,Big 12,51,Kansas State,Big 12,14,Oklahoma -24,-24.0,-37,13.0,24.0,37,-13.0,Oklahoma,13.0
2664,401013155,2018,9,regular,2018-10-27,Florida State,ACC,10,Clemson,ACC,59,Clemson -18,18.0,49,-31.0,-18.0,-49,31.0,Clemson,31.0
139,401013156,2018,9,regular,2018-10-27,Pittsburgh,ACC,54,Duke,ACC,45,Duke -3,3.0,-9,12.0,-3.0,9,-12.0,Pittsburgh,12.0
1592,401013157,2018,9,regular,2018-10-27,Louisville,ACC,35,Wake Forest,ACC,56,Louisville -2.5,-2.5,21,-23.5,2.5,-21,23.5,Wake Forest,23.5
457,401013158,2018,9,regular,2018-10-27,Virginia,ACC,31,North Carolina,ACC,21,Virginia -8,-8.0,-10,2.0,8.0,10,-2.0,Virginia,2.0
1580,401013159,2018,9,regular,2018-10-27,Syracuse,ACC,51,NC State,ACC,41,NC State -2,2.0,-10,12.0,-2.0,10,-12.0,Syracuse,12.0
1572,401013344,2018,9,regular,2018-10-27,Northwestern,Big Ten,31,Wisconsin,Big Ten,17,Wisconsin -4,4.0,-14,18.0,-4.0,14,-18.0,Northwestern,18.0
231,401013364,2018,9,regular,2018-10-27,Connecticut,American Athletic,17,UMass,FBS Independents,22,UMass -3.5,3.5,5,-1.5,-3.5,-5,1.5,UMass,1.5
1596,401013372,2018,9,regular,2018-10-27,Eastern Michigan,Mid-American,22,Army,FBS Independents,37,Army -1.5,1.5,15,-13.5,-1.5,-15,13.5,Army,13.5
243,401013444,2018,9,regular,2018-10-27,Texas State,Sun Belt,27,New Mexico State,FBS Independents,20,New Mexico State -1,1.0,-7,8.0,-1.0,7,-8.0,Texas State,8.0
3379,401015026,2018,9,regular,2018-10-27,Charlotte,Conference USA,20,Southern Mississippi,Conference USA,17,Southern Mississippi -6.5,6.5,-3,9.5,-6.5,3,-9.5,Charlotte,9.5
1635,401015027,2018,9,regular,2018-10-27,Western Kentucky,Conference USA,17,Florida International,Conference USA,38,Florida International -3,3.0,21,-18.0,-3.0,-21,18.0,Florida International,18.0
1609,401015029,2018,9,regular,2018-10-27,Old Dominion,Conference USA,17,Middle Tennessee,Conference USA,51,Middle Tennessee -4,4.0,34,-30.0,-4.0,-34,30.0,Middle Tennessee,30.0
1621,401015030,2018,9,regular,2018-10-27,North Texas,Conference USA,41,Rice,Conference USA,17,North Texas -30,-30.0,-24,-6.0,30.0,24,6.0,Rice,6.0
1639,401015031,2018,9,regular,2018-10-27,UTEP,Conference USA,0,UAB,Conference USA,19,UAB -14.5,14.5,19,-4.5,-14.5,-19,4.5,UAB,4.5
1613,401016409,2018,9,regular,2018-10-27,BYU,FBS Independents,6,Northern Illinois,Mid-American,7,BYU -6.5,-6.5,1,-7.5,6.5,-1,7.5,Northern Illinois,7.5
1617,401019514,2018,9,regular,2018-10-27,SMU,American Athletic,20,Cincinnati,American Athletic,26,Cincinnati -9,9.0,6,3.0,-9.0,-6,-3.0,SMU,3.0
1576,401019515,2018,9,regular,2018-10-27,Houston,American Athletic,57,South Florida,American Athletic,36,Houston -10,-10.0,-21,11.0,10.0,21,-11.0,Houston,11.0
1627,401019516,2018,9,regular,2018-10-27,Tulsa,American Athletic,17,Tulane,American Athletic,24,Tulsa -2.5,-2.5,7,-9.5,2.5,-7,9.5,Tulane,9.5
235,401020768,2018,9,regular,2018-10-27,Akron,Mid-American,17,Central Michigan,Mid-American,10,Akron -5.5,-5.5,-7,1.5,5.5,7,-1.5,Akron,1.5
247,401021681,2018,9,regular,2018-10-27,Louisiana,Sun Belt,47,Arkansas State,Sun Belt,43,Arkansas State -3,3.0,-4,7.0,-3.0,4,-7.0,Louisiana,7.0
239,401021682,2018,9,regular,2018-10-27,Georgia State,Sun Belt,34,Coastal Carolina,Sun Belt,37,Coastal Carolina -2.5,2.5,3,-0.5,-2.5,-3,0.5,Coastal Carolina,0.5
1631,401022544,2018,9,regular,2018-10-27,Air Force,Mountain West,38,Boise State,Mountain West,48,Boise State -10,10.0,10,0.0,-10.0,-10,-0.0,Boise State,0.0
2700,401022545,2018,9,regular,2018-10-27,Utah State,Mountain West,61,New Mexico,Mountain West,19,Utah State -20,-20.0,-42,22.0,20.0,42,-22.0,Utah State,22.0
1536,401022546,2018,9,regular,2018-10-27,Colorado State,Mountain West,21,Wyoming,Mountain West,34,Wyoming -3,3.0,13,-10.0,-3.0,-13,10.0,Wyoming,10.0
1599,401085385,2018,9,regular,2018-10-27,Nebraska,Big Ten,45,Bethune-Cookman,MEAC,9,Nebraska -48,-48.0,-36,-12.0,48.0,36,12.0,Bethune-Cookman,12.0
1568,401012775,2018,9,regular,2018-10-28,Arizona,Pac-12,44,Oregon,Pac-12,15,Oregon -8,8.0,-29,37.0,-8.0,29,-37.0,Arizona,37.0
1540,401013189,2018,9,regular,2018-10-28,Navy,American Athletic,22,Notre Dame,FBS Independents,44,Notre Dame -22,22.0,22,0.0,-22.0,-22,-0.0,Notre Dame,0.0
2592,401013320,2018,9,regular,2018-10-28,Oklahoma State,Big 12,38,Texas,Big 12,35,Texas -2.5,2.5,-3,5.5,-2.5,3,-5.5,Oklahoma State,5.5
1643,401022547,2018,9,regular,2018-10-28,Fresno State,Mountain West,50,Hawai'i,Mountain West,20,Fresno State -25.5,-25.5,-30,4.5,25.5,30,-4.5,Fresno State,4.5
3161,401022548,2018,9,regular,2018-10-28,Nevada,Mountain West,28,San Diego State,Mountain West,24,San Diego State -1,1.0,-4,5.0,-1.0,4,-5.0,Nevada,5.0
255,401020769,2018,10,regular,2018-10-31,Bowling Green,Mid-American,28,Kent State,Mid-American,35,Bowling Green -1.5,-1.5,7,-8.5,1.5,-7,8.5,Kent State,8.5
259,401020770,2018,10,regular,2018-10-31,Buffalo,Mid-American,51,Miami (OH),Mid-American,42,Buffalo -7,-7.0,-9,2.0,7.0,9,-2.0,Buffalo,2.0
1647,401020771,2018,10,regular,2018-10-31,Toledo,Mid-American,45,Ball State,Mid-American,13,Toledo -19.5,-19.5,-32,12.5,19.5,32,-12.5,Toledo,12.5
2640,401019517,2018,10,regular,2018-11-01,UCF,American Athletic,52,Temple,American Athletic,40,UCF -10.5,-10.5,-12,1.5,10.5,12,-1.5,UCF,1.5
263,401020772,2018,10,regular,2018-11-01,Akron,Mid-American,26,Northern Illinois,Mid-American,36,Northern Illinois -6,6.0,10,-4.0,-6.0,-10,4.0,Northern Illinois,4.0
267,401020773,2018,10,regular,2018-11-01,Western Michigan,Mid-American,14,Ohio,Mid-American,59,Ohio -3.5,3.5,45,-41.5,-3.5,-45,41.5,Ohio,41.5
522,401013160,2018,10,regular,2018-11-02,Virginia,ACC,13,Pittsburgh,ACC,23,Virginia -7,-7.0,10,-17.0,7.0,-10,17.0,Pittsburgh,17.0
1684,401012324,2018,10,regular,2018-11-03,Auburn,SEC,28,Texas A&M,SEC,24,Auburn -3.5,-3.5,-4,0.5,3.5,4,-0.5,Auburn,0.5
2960,401012325,2018,10,regular,2018-11-03,Florida,SEC,17,Missouri,SEC,38,Florida -6,-6.0,21,-27.0,6.0,-21,27.0,Missouri,27.0
1670,401012326,2018,10,regular,2018-11-03,Kentucky,SEC,17,Georgia,SEC,34,Georgia -9.5,9.5,17,-7.5,-9.5,-17,7.5,Georgia,7.5
3266,401012328,2018,10,regular,2018-11-03,Ole Miss,SEC,44,South Carolina,SEC,48,Ole Miss -2,-2.0,4,-6.0,2.0,-4,6.0,South Carolina,6.0
271,401012329,2018,10,regular,2018-11-03,Mississippi State,SEC,45,Louisiana Tech,Conference USA,3,Mississippi State -23.5,-23.5,-42,18.5,23.5,42,-18.5,Mississippi State,18.5
291,401012330,2018,10,regular,2018-11-03,Tennessee,SEC,14,Charlotte,Conference USA,3,Tennessee -21,-21.0,-11,-10.0,21.0,11,10.0,Charlotte,10.0
1654,401012780,2018,10,regular,2018-11-03,Arizona,Pac-12,42,Colorado,Pac-12,34,Arizona -3.5,-3.5,-8,4.5,3.5,8,-4.5,Arizona,4.5
1816,401012782,2018,10,regular,2018-11-03,Oregon,Pac-12,42,UCLA,Pac-12,21,Oregon -10.5,-10.5,-21,10.5,10.5,21,-10.5,Oregon,10.5
1786,401012812,2018,10,regular,2018-11-03,Illinois,Big Ten,55,Minnesota,Big Ten,31,Minnesota -8.5,8.5,-24,32.5,-8.5,24,-32.5,Illinois,32.5
2382,401012847,2018,10,regular,2018-11-03,Wisconsin,Big Ten,31,Rutgers,Big Ten,17,Wisconsin -29,-29.0,-14,-15.0,29.0,14,15.0,Rutgers,15.0
1680,401012869,2018,10,regular,2018-11-03,Purdue,Big Ten,38,Iowa,Big Ten,36,Purdue -2,-2.0,-2,0.0,2.0,2,-0.0,Iowa,0.0
2385,401012877,2018,10,regular,2018-11-03,Maryland,Big Ten,3,Michigan State,Big Ten,24,Michigan State -3.5,3.5,21,-17.5,-3.5,-21,17.5,Michigan State,17.5
1666,401012894,2018,10,regular,2018-11-03,Michigan,Big Ten,42,Penn State,Big Ten,7,Michigan -13,-13.0,-35,22.0,13.0,35,-22.0,Michigan,22.0
2389,401013034,2018,10,regular,2018-11-03,Baylor,Big 12,35,Oklahoma State,Big 12,31,Oklahoma State -6,6.0,-4,10.0,-6.0,4,-10.0,Baylor,10.0
2378,401013045,2018,10,regular,2018-11-03,Kansas,Big 12,3,Iowa State,Big 12,27,Iowa State -18,18.0,24,-6.0,-18.0,-24,6.0,Iowa State,6.0
131,401013063,2018,10,regular,2018-11-03,TCU,Big 12,14,Kansas State,Big 12,13,TCU -10,-10.0,-1,-9.0,10.0,1,9.0,Kansas State,9.0
1692,401013161,2018,10,regular,2018-11-03,Virginia Tech,ACC,21,Boston College,ACC,31,Boston College -2,2.0,10,-8.0,-2.0,-10,8.0,Boston College,8.0
2831,401013162,2018,10,regular,2018-11-03,Clemson,ACC,77,Louisville,ACC,16,Clemson -38.5,-38.5,-61,22.5,38.5,61,-22.5,Clemson,22.5
1806,401013163,2018,10,regular,2018-11-03,Miami,ACC,12,Duke,ACC,20,Miami -9.5,-9.5,8,-17.5,9.5,-8,17.5,Duke,17.5
1688,401013164,2018,10,regular,2018-11-03,NC State,ACC,47,Florida State,ACC,28,NC State -9.5,-9.5,-19,9.5,9.5,19,-9.5,NC State,9.5
3399,401013165,2018,10,regular,2018-11-03,North Carolina,ACC,28,Georgia Tech,ACC,38,Georgia Tech -4,4.0,10,-6.0,-4.0,-10,6.0,Georgia Tech,6.0
3327,401013166,2018,10,regular,2018-11-03,Wake Forest,ACC,24,Syracuse,ACC,41,Syracuse -6.5,6.5,17,-10.5,-6.5,-17,10.5,Syracuse,10.5
3262,401013188,2018,10,regular,2018-11-03,Texas,Big 12,41,West Virginia,Big 12,42,West Virginia -1,1.0,1,0.0,-1.0,-1,-0.0,West Virginia,0.0
1674,401013341,2018,10,regular,2018-11-03,Ohio State,Big Ten,36,Nebraska,Big Ten,31,Ohio State -17.5,-17.5,-5,-12.5,17.5,5,12.5,Nebraska,12.5
1662,401013345,2018,10,regular,2018-11-03,Northwestern,Big Ten,21,Notre Dame,FBS Independents,31,Notre Dame -10,10.0,10,0.0,-10.0,-10,-0.0,Notre Dame,0.0
287,401013365,2018,10,regular,2018-11-03,UMass,FBS Independents,62,Liberty,FBS Independents,59,Liberty -1,1.0,-3,4.0,-1.0,3,-4.0,UMass,4.0
3395,401013373,2018,10,regular,2018-11-03,Army,FBS Independents,17,Air Force,Mountain West,14,Army -5.5,-5.5,-3,-2.5,5.5,3,2.5,Air Force,2.5
294,401013445,2018,10,regular,2018-11-03,New Mexico State,FBS Independents,52,Alcorn State,SWAC,42,New Mexico State -13,-13.0,-10,-3.0,13.0,10,3.0,Alcorn State,3.0
1820,401015032,2018,10,regular,2018-11-03,Florida International,Conference USA,14,Florida Atlantic,Conference USA,49,Florida International -2,-2.0,35,-37.0,2.0,-35,37.0,Florida Atlantic,37.0
1778,401015033,2018,10,regular,2018-11-03,Southern Mississippi,Conference USA,26,Marshall,Conference USA,24,Marshall -2.5,2.5,-2,4.5,-2.5,2,-4.5,Southern Mississippi,4.5
1651,401015034,2018,10,regular,2018-11-03,Middle Tennessee,Conference USA,29,Western Kentucky,Conference USA,10,Middle Tennessee -13.5,-13.5,-19,5.5,13.5,19,-5.5,Middle Tennessee,5.5
1790,401015035,2018,10,regular,2018-11-03,Rice,Conference USA,26,UTEP,Conference USA,34,UTEP -1.5,1.5,8,-6.5,-1.5,-8,6.5,UTEP,6.5
1824,401015036,2018,10,regular,2018-11-03,UAB,Conference USA,52,UT San Antonio,Conference USA,3,UAB -21.5,-21.5,-49,27.5,21.5,49,-27.5,UAB,27.5
1794,401019518,2018,10,regular,2018-11-03,Cincinnati,American Athletic,42,Navy,American Athletic,0,Cincinnati -12,-12.0,-42,30.0,12.0,42,-30.0,Cincinnati,30.0
1798,401019521,2018,10,regular,2018-11-03,South Florida,American Athletic,15,Tulane,American Athletic,41,South Florida -6,-6.0,26,-32.0,6.0,-26,32.0,Tulane,32.0
1812,401019522,2018,10,regular,2018-11-03,SMU,American Athletic,45,Houston,American Athletic,31,Houston -14,14.0,-14,28.0,-14.0,14,-28.0,SMU,28.0
275,401020774,2018,10,regular,2018-11-03,Eastern Michigan,Mid-American,17,Central Michigan,Mid-American,7,Eastern Michigan -14,-14.0,-10,-4.0,14.0,10,4.0,Central Michigan,4.0
296,401021683,2018,10,regular,2018-11-03,Coastal Carolina,Sun Belt,7,Appalachian State,Sun Belt,23,Appalachian State -13.5,13.5,16,-2.5,-13.5,-16,2.5,Appalachian State,2.5
1782,401021684,2018,10,regular,2018-11-03,Arkansas State,Sun Belt,38,South Alabama,Sun Belt,14,Arkansas State -14,-14.0,-24,10.0,14.0,24,-10.0,Arkansas State,10.0
283,401021685,2018,10,regular,2018-11-03,Louisiana Monroe,Sun Belt,44,Georgia Southern,Sun Belt,25,Georgia Southern -7,7.0,-19,26.0,-7.0,19,-26.0,Louisiana Monroe,26.0
279,401021686,2018,10,regular,2018-11-03,Georgia State,Sun Belt,30,Texas State,Sun Belt,40,Georgia State -7,-7.0,10,-17.0,7.0,-10,17.0,Texas State,17.0
1802,401021687,2018,10,regular,2018-11-03,Troy,Sun Belt,26,Louisiana,Sun Belt,16,Troy -8,-8.0,-10,2.0,8.0,10,-2.0,Troy,2.0
1658,401012327,2018,10,regular,2018-11-04,LSU,SEC,0,Alabama,SEC,29,Alabama -14,14.0,29,-15.0,-14.0,-29,15.0,Alabama,15.0
1828,401012784,2018,10,regular,2018-11-04,Washington,Pac-12,27,Stanford,Pac-12,23,Washington -9.5,-9.5,-4,-5.5,9.5,4,5.5,Stanford,5.5
2750,401012785,2018,10,regular,2018-11-04,Washington State,Pac-12,19,California,Pac-12,13,Washington State -7.5,-7.5,-6,-1.5,7.5,6,1.5,California,1.5
3033,401013069,2018,10,regular,2018-11-04,Texas Tech,Big 12,46,Oklahoma,Big 12,51,Oklahoma -14,14.0,5,9.0,-14.0,-5,-9.0,Texas Tech,9.0
1834,401016410,2018,10,regular,2018-11-04,Boise State,Mountain West,21,BYU,FBS Independents,16,Boise State -13,-13.0,-5,-8.0,13.0,5,8.0,BYU,8.0
2596,401022550,2018,10,regular,2018-11-04,New Mexico,Mountain West,23,San Diego State,Mountain West,31,San Diego State -12.5,12.5,8,4.5,-12.5,-8,-4.5,New Mexico,4.5
1838,401022551,2018,10,regular,2018-11-04,Hawai'i,Mountain West,17,Utah State,Mountain West,56,Utah State -17.5,17.5,39,-21.5,-17.5,-39,21.5,Utah State,21.5
2374,401022553,2018,10,regular,2018-11-04,UNLV,Mountain West,3,Fresno State,Mountain West,48,Fresno State -27,27.0,45,-18.0,-27.0,-45,18.0,Fresno State,18.0
300,401020775,2018,11,regular,2018-11-07,Buffalo,Mid-American,48,Kent State,Mid-American,14,Buffalo -17,-17.0,-34,17.0,17.0,34,-17.0,Buffalo,17.0
304,401020776,2018,11,regular,2018-11-08,Miami (OH),Mid-American,30,Ohio,Mid-American,28,Ohio -4.5,4.5,-2,6.5,-4.5,2,-6.5,Miami (OH),6.5
308,401020777,2018,11,regular,2018-11-08,Northern Illinois,Mid-American,38,Toledo,Mid-American,15,Northern Illinois -3.5,-3.5,-23,19.5,3.5,23,-19.5,Northern Illinois,19.5
464,401013167,2018,11,regular,2018-11-09,NC State,ACC,23,Wake Forest,ACC,27,NC State -19,-19.0,4,-23.0,19.0,-4,23.0,Wake Forest,23.0
509,401012331,2018,11,regular,2018-11-10,Alabama,SEC,24,Mississippi State,SEC,0,Alabama -22.5,-22.5,-24,1.5,22.5,24,-1.5,Alabama,1.5
2668,401012333,2018,11,regular,2018-11-10,Florida,SEC,35,South Carolina,SEC,31,Florida -6.5,-6.5,-4,-2.5,6.5,4,2.5,South Carolina,2.5
312,401012335,2018,11,regular,2018-11-10,Missouri,SEC,33,Vanderbilt,SEC,28,Missouri -14.5,-14.5,-5,-9.5,14.5,5,9.5,Vanderbilt,9.5
660,401012336,2018,11,regular,2018-11-10,Tennessee,SEC,24,Kentucky,SEC,7,Kentucky -5,5.0,-17,22.0,-5.0,17,-22.0,Tennessee,22.0
1889,401012337,2018,11,regular,2018-11-10,Texas A&M,SEC,38,Ole Miss,SEC,24,Texas A&M -13,-13.0,-14,1.0,13.0,14,-1.0,Texas A&M,1.0
3235,401012786,2018,11,regular,2018-11-10,Arizona State,Pac-12,31,UCLA,Pac-12,28,Arizona State -12,-12.0,-3,-9.0,12.0,3,9.0,UCLA,9.0
2862,401012788,2018,11,regular,2018-11-10,Colorado,Pac-12,7,Washington State,Pac-12,31,Washington State -5.5,5.5,24,-18.5,-5.5,-24,18.5,Washington State,18.5
1952,401012789,2018,11,regular,2018-11-10,Utah,Pac-12,32,Oregon,Pac-12,25,Utah -3.5,-3.5,-7,3.5,3.5,7,-3.5,Utah,3.5
1893,401012813,2018,11,regular,2018-11-10,Nebraska,Big Ten,54,Illinois,Big Ten,35,Nebraska -17.5,-17.5,-19,1.5,17.5,19,-1.5,Nebraska,1.5
1858,401012848,2018,11,regular,2018-11-10,Rutgers,Big Ten,7,Michigan,Big Ten,42,Michigan -37.5,37.5,35,2.5,-37.5,-35,-2.5,Rutgers,2.5
1897,401012859,2018,11,regular,2018-11-10,Indiana,Big Ten,34,Maryland,Big Ten,32,Indiana -1,-1.0,-2,1.0,1.0,2,-1.0,Indiana,1.0
1881,401012870,2018,11,regular,2018-11-10,Iowa,Big Ten,10,Northwestern,Big Ten,14,Iowa -11,-11.0,4,-15.0,11.0,-4,15.0,Northwestern,15.0
1869,401012886,2018,11,regular,2018-11-10,Michigan State,Big Ten,6,Ohio State,Big Ten,26,Ohio State -3.5,3.5,20,-16.5,-3.5,-20,16.5,Ohio State,16.5
1885,401013035,2018,11,regular,2018-11-10,Iowa State,Big 12,28,Baylor,Big 12,14,Iowa State -17,-17.0,-14,-3.0,17.0,14,3.0,Baylor,3.0
1900,401013054,2018,11,regular,2018-11-10,Kansas State,Big 12,21,Kansas,Big 12,17,Kansas State -9,-9.0,-4,-5.0,9.0,4,5.0,Kansas,5.0
1861,401013070,2018,11,regular,2018-11-10,Oklahoma,Big 12,48,Oklahoma State,Big 12,47,Oklahoma -22,-22.0,-1,-21.0,22.0,1,21.0,Oklahoma State,21.0
2616,401013077,2018,11,regular,2018-11-10,West Virginia,Big 12,47,TCU,Big 12,10,West Virginia -13.5,-13.5,-37,23.5,13.5,37,-23.5,West Virginia,23.5
1842,401013168,2018,11,regular,2018-11-10,Syracuse,ACC,54,Louisville,ACC,23,Syracuse -20.5,-20.5,-31,10.5,20.5,31,-10.5,Syracuse,10.5
1915,401013170,2018,11,regular,2018-11-10,Duke,ACC,42,North Carolina,ACC,35,Duke -7.5,-7.5,-7,-0.5,7.5,7,0.5,North Carolina,0.5
1935,401013173,2018,11,regular,2018-11-10,Pittsburgh,ACC,52,Virginia Tech,ACC,22,Pittsburgh -3.5,-3.5,-30,26.5,3.5,30,-26.5,Pittsburgh,26.5
1927,401013174,2018,11,regular,2018-11-10,Virginia,ACC,45,Liberty,FBS Independents,24,Virginia -24,-24.0,-21,-3.0,24.0,21,3.0,Liberty,3.0
2680,401013333,2018,11,regular,2018-11-10,Minnesota,Big Ten,41,Purdue,Big Ten,10,Purdue -10,10.0,-31,41.0,-10.0,31,-41.0,Minnesota,41.0
1877,401013351,2018,11,regular,2018-11-10,Penn State,Big Ten,22,Wisconsin,Big Ten,10,Penn State -7.5,-7.5,-12,4.5,7.5,12,-4.5,Penn State,4.5
1904,401013366,2018,11,regular,2018-11-10,UMass,FBS Independents,16,BYU,FBS Independents,35,BYU -14,14.0,19,-5.0,-14.0,-19,5.0,BYU,5.0
653,401013374,2018,11,regular,2018-11-10,Army,FBS Independents,31,Lafayette,Patriot,13,Army -46,-46.0,-18,-28.0,46.0,18,28.0,Lafayette,28.0
1923,401015037,2018,11,regular,2018-11-10,Marshall,Conference USA,30,Charlotte,Conference USA,13,Marshall -12.5,-12.5,-17,4.5,12.5,17,-4.5,Marshall,4.5
2648,401015039,2018,11,regular,2018-11-10,Florida Atlantic,Conference USA,34,Western Kentucky,Conference USA,15,Florida Atlantic -18,-18.0,-19,1.0,18.0,19,-1.0,Florida Atlantic,1.0
1931,401015041,2018,11,regular,2018-11-10,UTEP,Conference USA,32,Middle Tennessee,Conference USA,48,Middle Tennessee -13.5,13.5,16,-2.5,-13.5,-16,2.5,Middle Tennessee,2.5
1939,401015042,2018,11,regular,2018-11-10,Old Dominion,Conference USA,34,North Texas,Conference USA,31,North Texas -14.5,14.5,-3,17.5,-14.5,3,-17.5,Old Dominion,17.5
2644,401019523,2018,11,regular,2018-11-10,UCF,American Athletic,35,Navy,American Athletic,24,UCF -24,-24.0,-11,-13.0,24.0,11,13.0,Navy,13.0
1908,401019525,2018,11,regular,2018-11-10,Connecticut,American Athletic,50,SMU,American Athletic,62,SMU -17,17.0,12,5.0,-17.0,-12,-5.0,Connecticut,5.0
1947,401019526,2018,11,regular,2018-11-10,Tulane,American Athletic,24,East Carolina,American Athletic,18,Tulane -10.5,-10.5,-6,-4.5,10.5,6,4.5,East Carolina,4.5
1911,401019528,2018,11,regular,2018-11-10,Memphis,American Athletic,47,Tulsa,American Athletic,21,Memphis -15.5,-15.5,-26,10.5,15.5,26,-10.5,Memphis,10.5
316,401020778,2018,11,regular,2018-11-10,Eastern Michigan,Mid-American,27,Akron,Mid-American,7,Eastern Michigan -11.5,-11.5,-20,8.5,11.5,20,-8.5,Eastern Michigan,8.5
320,401020779,2018,11,regular,2018-11-10,Central Michigan,Mid-American,13,Bowling Green,Mid-American,24,Central Michigan -7.5,-7.5,11,-18.5,7.5,-11,18.5,Bowling Green,18.5
2684,401021688,2018,11,regular,2018-11-10,Coastal Carolina,Sun Belt,16,Arkansas State,Sun Belt,44,Arkansas State -6.5,6.5,28,-21.5,-6.5,-28,21.5,Arkansas State,21.5
