,id,season,week,season_type,date,home_team,home_conference,home_score,away_team,away_conference,away_score,formatted_spread,home_spread,home_result,home_diff,away_spread,away_result,away_diff,covering_team,vegas_error
1167,401309914,2021,10,regular,2021-11-06,BYU,FBS Independents,59,Idaho State,Big Sky,14,BYU -36.5,-36.5,-45,8.5,36.5,45,-8.5,BYU,8.5
4684,401310253,2021,10,regular,2021-11-06,Air Force,Mountain West,14,Army,FBS Independents,21,Air Force -2.5,-2.5,7,-9.5,2.5,-7,9.5,Army,9.5
1170,401310735,2021,10,regular,2021-11-06,Fresno State,Mountain West,14,Boise State,Mountain West,40,Fresno State -4,-4.0,26,-30.0,4.0,-26,30.0,Boise State,30.0
1178,401310736,2021,10,regular,2021-11-06,Wyoming,Mountain West,31,Colorado State,Mountain West,17,Colorado State -3,3.0,-14,17.0,-3.0,14,-17.0,Wyoming,17.0
1186,401310737,2021,10,regular,2021-11-06,New Mexico,Mountain West,17,UNLV,Mountain West,31,New Mexico -1.5,-1.5,14,-15.5,1.5,-14,15.5,UNLV,15.5
1182,401310738,2021,10,regular,2021-11-06,New Mexico State,FBS Independents,13,Utah State,Mountain West,35,Utah State -18.5,18.5,22,-3.5,-18.5,-22,3.5,Utah State,3.5
3079,401282253,2021,10,regular,2021-11-07,UTEP,Conference USA,23,UT San Antonio,Conference USA,44,UT San Antonio -11.5,11.5,21,-9.5,-11.5,-21,9.5,UT San Antonio,9.5
3083,401309892,2021,10,regular,2021-11-07,Arizona State,Pac-12,31,USC,Pac-12,16,Arizona State -9.5,-9.5,-15,5.5,9.5,15,-5.5,Arizona State,5.5
1174,401310739,2021,10,regular,2021-11-07,Hawai'i,Mountain West,10,San Diego State,Mountain West,17,San Diego State -7,7.0,7,0.0,-7.0,-7,-0.0,San Diego State,0.0
1190,401310740,2021,10,regular,2021-11-07,Nevada,Mountain West,27,San José State,Mountain West,24,Nevada -11.5,-11.5,-3,-8.5,11.5,3,8.5,San José State,8.5
1194,401308840,2021,11,regular,2021-11-10,Miami (OH),Mid-American,45,Buffalo,Mid-American,18,Miami (OH) -7,-7.0,-27,20.0,7.0,27,-20.0,Miami (OH),20.0
1202,401309583,2021,11,regular,2021-11-10,Eastern Michigan,Mid-American,26,Ohio,Mid-American,34,Eastern Michigan -6,-6.0,8,-14.0,6.0,-8,14.0,Ohio,14.0
1198,401309584,2021,11,regular,2021-11-10,Western Michigan,Mid-American,45,Akron,Mid-American,40,Western Michigan -24.5,-24.5,-5,-19.5,24.5,5,19.5,Akron,19.5
1206,401309585,2021,11,regular,2021-11-11,Bowling Green,Mid-American,17,Toledo,Mid-American,49,Toledo -10.5,10.5,32,-21.5,-10.5,-32,21.5,Toledo,21.5
1209,401309586,2021,11,regular,2021-11-11,Central Michigan,Mid-American,54,Kent State,Mid-American,30,Central Michigan -2.5,-2.5,-24,21.5,2.5,24,-21.5,Central Michigan,21.5
2515,401309587,2021,11,regular,2021-11-11,Northern Illinois,Mid-American,30,Ball State,Mid-American,29,Ball State -2.5,2.5,-1,3.5,-2.5,1,-3.5,Northern Illinois,3.5
2519,401282683,2021,11,regular,2021-11-12,Pittsburgh,ACC,30,North Carolina,ACC,23,Pittsburgh -6.5,-6.5,-7,0.5,6.5,7,-0.5,Pittsburgh,0.5
1427,401301040,2021,11,regular,2021-11-12,South Florida,American Athletic,28,Cincinnati,American Athletic,45,Cincinnati -23.5,23.5,17,6.5,-23.5,-17,-6.5,South Florida,6.5
1418,401282127,2021,11,regular,2021-11-13,Alabama,SEC,59,New Mexico State,FBS Independents,3,Alabama -50.5,-50.5,-56,5.5,50.5,56,-5.5,Alabama,5.5
1245,401282128,2021,11,regular,2021-11-13,Auburn,SEC,34,Mississippi State,SEC,43,Auburn -5.5,-5.5,9,-14.5,5.5,-9,14.5,Mississippi State,14.5
1253,401282129,2021,11,regular,2021-11-13,Florida,SEC,70,Samford,Southern,52,Florida -36,-36.0,-18,-18.0,36.0,18,18.0,Samford,18.0
1264,401282132,2021,11,regular,2021-11-13,Missouri,SEC,31,South Carolina,SEC,28,South Carolina -1.5,1.5,-3,4.5,-1.5,3,-4.5,Missouri,4.5
1237,401282133,2021,11,regular,2021-11-13,Tennessee,SEC,17,Georgia,SEC,41,Georgia -19.5,19.5,24,-4.5,-19.5,-24,4.5,Georgia,4.5
1256,401282254,2021,11,regular,2021-11-13,Louisiana Tech,Conference USA,42,Charlotte,Conference USA,32,Louisiana Tech -7,-7.0,-10,3.0,7.0,10,-3.0,Louisiana Tech,3.0
1260,401282255,2021,11,regular,2021-11-13,Middle Tennessee,Conference USA,50,Florida International,Conference USA,10,Middle Tennessee -10.5,-10.5,-40,29.5,10.5,40,-29.5,Middle Tennessee,29.5
3118,401282256,2021,11,regular,2021-11-13,Old Dominion,Conference USA,30,Florida Atlantic,Conference USA,16,Florida Atlantic -6.5,6.5,-14,20.5,-6.5,14,-20.5,Old Dominion,20.5
3122,401282257,2021,11,regular,2021-11-13,Marshall,Conference USA,14,UAB,Conference USA,21,Marshall -4.5,-4.5,7,-11.5,4.5,-7,11.5,UAB,11.5
3138,401282258,2021,11,regular,2021-11-13,North Texas,Conference USA,20,UTEP,Conference USA,17,North Texas -1,-1.0,-3,2.0,1.0,3,-2.0,North Texas,2.0
3114,401282259,2021,11,regular,2021-11-13,Rice,Conference USA,21,Western Kentucky,Conference USA,42,Western Kentucky -19,19.0,21,-2.0,-19.0,-21,2.0,Western Kentucky,2.0
3103,401282260,2021,11,regular,2021-11-13,UT San Antonio,Conference USA,27,Southern Mississippi,Conference USA,17,UT San Antonio -32.5,-32.5,-10,-22.5,32.5,10,22.5,Southern Mississippi,22.5
3107,401282684,2021,11,regular,2021-11-13,Clemson,ACC,44,Connecticut,FBS Independents,7,Clemson -40.5,-40.5,-37,-3.5,40.5,37,3.5,Connecticut,3.5
3126,401282685,2021,11,regular,2021-11-13,Florida State,ACC,31,Miami,ACC,28,Miami -2.5,2.5,-3,5.5,-2.5,3,-5.5,Florida State,5.5
3130,401282686,2021,11,regular,2021-11-13,Georgia Tech,ACC,30,Boston College,ACC,41,Boston College -1.5,1.5,11,-9.5,-1.5,-11,9.5,Boston College,9.5
2233,401282687,2021,11,regular,2021-11-13,Louisville,ACC,41,Syracuse,ACC,3,Louisville -3,-3.0,-38,35.0,3.0,38,-35.0,Louisville,35.0
3134,401282689,2021,11,regular,2021-11-13,Virginia Tech,ACC,48,Duke,ACC,17,Virginia Tech -13,-13.0,-31,18.0,13.0,31,-18.0,Virginia Tech,18.0
1502,401282728,2021,11,regular,2021-11-13,Indiana,Big Ten,3,Rutgers,Big Ten,38,Indiana -6.5,-6.5,35,-41.5,6.5,-35,41.5,Rutgers,41.5
2643,401282762,2021,11,regular,2021-11-13,Iowa,Big Ten,27,Minnesota,Big Ten,22,Iowa -4,-4.0,-5,1.0,4.0,5,-1.0,Iowa,1.0
2635,401282771,2021,11,regular,2021-11-13,Michigan State,Big Ten,40,Maryland,Big Ten,21,Michigan State -11.5,-11.5,-19,7.5,11.5,19,-7.5,Michigan State,7.5
2631,401282780,2021,11,regular,2021-11-13,Penn State,Big Ten,17,Michigan,Big Ten,21,Michigan -2.5,2.5,4,-1.5,-2.5,-4,1.5,Michigan,1.5
2638,401282806,2021,11,regular,2021-11-13,Wisconsin,Big Ten,35,Northwestern,Big Ten,7,Wisconsin -25.5,-25.5,-28,2.5,25.5,28,-2.5,Wisconsin,2.5
3087,401282812,2021,11,regular,2021-11-13,Ohio State,Big Ten,59,Purdue,Big Ten,31,Ohio State -19,-19.0,-28,9.0,19.0,28,-9.0,Ohio State,9.0
3110,401286304,2021,11,regular,2021-11-13,UMass,FBS Independents,10,Maine,CAA,35,Maine -5,5.0,25,-20.0,-5.0,-25,20.0,Maine,20.0
3091,401287938,2021,11,regular,2021-11-13,Baylor,Big 12,27,Oklahoma,Big 12,14,Oklahoma -4,4.0,-13,17.0,-4.0,13,-17.0,Baylor,17.0
2442,401287939,2021,11,regular,2021-11-13,Kansas State,Big 12,34,West Virginia,Big 12,17,Kansas State -6,-6.0,-17,11.0,6.0,17,-11.0,Kansas State,11.0
2470,401287942,2021,11,regular,2021-11-13,Texas Tech,Big 12,41,Iowa State,Big 12,38,Iowa State -12.5,12.5,-3,15.5,-12.5,3,-15.5,Texas Tech,15.5
2446,401301041,2021,11,regular,2021-11-13,SMU,American Athletic,55,UCF,American Athletic,28,SMU -7,-7.0,-27,20.0,7.0,27,-20.0,SMU,20.0
2450,401301042,2021,11,regular,2021-11-13,Memphis,American Athletic,29,East Carolina,American Athletic,30,Memphis -4,-4.0,1,-5.0,4.0,-1,5.0,East Carolina,5.0
2454,401301043,2021,11,regular,2021-11-13,Temple,American Athletic,8,Houston,American Athletic,37,Houston -24.5,24.5,29,-4.5,-24.5,-29,4.5,Houston,4.5
2474,401301044,2021,11,regular,2021-11-13,Tulane,American Athletic,13,Tulsa,American Athletic,20,Tulsa -3,3.0,7,-4.0,-3.0,-7,4.0,Tulsa,4.0
2462,401309637,2021,11,regular,2021-11-13,Appalachian State,Sun Belt,31,South Alabama,Sun Belt,7,Appalachian State -21.5,-21.5,-24,2.5,21.5,24,-2.5,Appalachian State,2.5
2478,401309638,2021,11,regular,2021-11-13,Louisiana Monroe,Sun Belt,24,Arkansas State,Sun Belt,27,Louisiana Monroe -3,-3.0,3,-6.0,3.0,-3,6.0,Arkansas State,6.0
2458,401309639,2021,11,regular,2021-11-13,Coastal Carolina,Sun Belt,40,Georgia State,Sun Belt,42,Coastal Carolina -12.5,-12.5,2,-14.5,12.5,-2,14.5,Georgia State,14.5
2466,401309640,2021,11,regular,2021-11-13,Texas State,Sun Belt,30,Georgia Southern,Sun Belt,38,Texas State -2,-2.0,8,-10.0,2.0,-8,10.0,Georgia Southern,10.0
1668,401309641,2021,11,regular,2021-11-13,Troy,Sun Belt,21,Louisiana,Sun Belt,35,Louisiana -6.5,6.5,14,-7.5,-6.5,-14,7.5,Louisiana,7.5
2523,401309894,2021,11,regular,2021-11-13,Oregon State,Pac-12,35,Stanford,Pac-12,14,Oregon State -12.5,-12.5,-21,8.5,12.5,21,-8.5,Oregon State,8.5
1324,401309896,2021,11,regular,2021-11-13,Arizona,Pac-12,29,Utah,Pac-12,38,Utah -24,24.0,9,15.0,-24.0,-9,-15.0,Arizona,15.0
1328,401310254,2021,11,regular,2021-11-13,Army,FBS Independents,63,Bucknell,Patriot,10,Army -51.5,-51.5,-53,1.5,51.5,53,-1.5,Army,1.5
1347,401310742,2021,11,regular,2021-11-13,Boise State,Mountain West,23,Wyoming,Mountain West,13,Boise State -13.5,-13.5,-10,-3.5,13.5,10,3.5,Wyoming,3.5
3142,401310745,2021,11,regular,2021-11-13,UNLV,Mountain West,27,Hawai'i,Mountain West,13,Hawai'i -3.5,3.5,-14,17.5,-3.5,14,-17.5,UNLV,17.5
1249,401282130,2021,11,regular,2021-11-14,LSU,SEC,13,Arkansas,SEC,16,Arkansas -3,3.0,3,0.0,-3.0,-3,-0.0,Arkansas,0.0
1241,401282131,2021,11,regular,2021-11-14,Ole Miss,SEC,29,Texas A&M,SEC,19,Texas A&M -1,1.0,-10,11.0,-1.0,10,-11.0,Ole Miss,11.0
1268,401282134,2021,11,regular,2021-11-14,Vanderbilt,SEC,17,Kentucky,SEC,34,Kentucky -21.5,21.5,17,4.5,-21.5,-17,-4.5,Vanderbilt,4.5
3095,401282688,2021,11,regular,2021-11-14,Virginia,ACC,3,Notre Dame,FBS Independents,28,Notre Dame -8.5,8.5,25,-16.5,-8.5,-25,16.5,Notre Dame,16.5
3099,401282690,2021,11,regular,2021-11-14,Wake Forest,ACC,45,NC State,ACC,42,Wake Forest -1,-1.0,-3,2.0,1.0,3,-2.0,Wake Forest,2.0
2438,401287940,2021,11,regular,2021-11-14,Oklahoma State,Big 12,63,TCU,Big 12,17,Oklahoma State -11,-11.0,-46,35.0,11.0,46,-35.0,Oklahoma State,35.0
2482,401287941,2021,11,regular,2021-11-14,Texas,Big 12,56,Kansas,Big 12,57,Texas -31,-31.0,1,-32.0,31.0,-1,32.0,Kansas,32.0
2755,401309895,2021,11,regular,2021-11-14,Oregon,Pac-12,38,Washington State,Pac-12,24,Oregon -13.5,-13.5,-14,0.5,13.5,14,-0.5,Oregon,0.5
1331,401309897,2021,11,regular,2021-11-14,Washington,Pac-12,30,Arizona State,Pac-12,35,Arizona State -6,6.0,5,1.0,-6.0,-5,-1.0,Washington,1.0
1343,401309898,2021,11,regular,2021-11-14,UCLA,Pac-12,44,Colorado,Pac-12,20,UCLA -18,-18.0,-24,6.0,18.0,24,-6.0,UCLA,6.0
1335,401310741,2021,11,regular,2021-11-14,Colorado State,Mountain West,21,Air Force,Mountain West,35,Air Force -3,3.0,14,-11.0,-3.0,-14,11.0,Air Force,11.0
1339,401310743,2021,11,regular,2021-11-14,Fresno State,Mountain West,34,New Mexico,Mountain West,7,Fresno State -24,-24.0,-27,3.0,24.0,27,-3.0,Fresno State,3.0
3146,401310744,2021,11,regular,2021-11-14,San José State,Mountain West,17,Utah State,Mountain West,48,San José State -4.5,-4.5,31,-35.5,4.5,-31,35.5,Utah State,35.5
1031,401310746,2021,11,regular,2021-11-14,San Diego State,Mountain West,23,Nevada,Mountain West,21,San Diego State -2.5,-2.5,-2,-0.5,2.5,2,0.5,Nevada,0.5
3154,401308841,2021,12,regular,2021-11-17,Miami (OH),Mid-American,34,Bowling Green,Mid-American,7,Miami (OH) -17,-17.0,-27,10.0,17.0,27,-10.0,Miami (OH),10.0
3149,401309588,2021,12,regular,2021-11-17,Eastern Michigan,Mid-American,22,Western Michigan,Mid-American,21,Western Michigan -6,6.0,-1,7.0,-6.0,1,-7.0,Eastern Michigan,7.0
2325,401309589,2021,12,regular,2021-11-17,Ohio,Mid-American,23,Toledo,Mid-American,35,Toledo -7.5,7.5,12,-4.5,-7.5,-12,4.5,Toledo,4.5
3460,401309590,2021,12,regular,2021-11-18,Buffalo,Mid-American,27,Northern Illinois,Mid-American,33,Northern Illinois -1.5,1.5,6,-4.5,-1.5,-6,4.5,Northern Illinois,4.5
3464,401309591,2021,12,regular,2021-11-18,Ball State,Mid-American,17,Central Michigan,Mid-American,37,Central Michigan -2.5,2.5,20,-17.5,-2.5,-20,17.5,Central Michigan,17.5
3468,401282691,2021,12,regular,2021-11-19,Duke,ACC,22,Louisville,ACC,62,Louisville -20,20.0,40,-20.0,-20.0,-40,20.0,Louisville,20.0
3483,401282135,2021,12,regular,2021-11-20,Alabama,SEC,42,Arkansas,SEC,35,Alabama -20.5,-20.5,-7,-13.5,20.5,7,13.5,Arkansas,13.5
3480,401282136,2021,12,regular,2021-11-20,Georgia,SEC,56,Charleston Southern,Big South,7,Georgia -52.5,-52.5,-49,-3.5,52.5,49,3.5,Charleston Southern,3.5
3487,401282137,2021,12,regular,2021-11-20,Kentucky,SEC,56,New Mexico State,FBS Independents,16,Kentucky -35.5,-35.5,-40,4.5,35.5,40,-4.5,Kentucky,4.5
1676,401282140,2021,12,regular,2021-11-20,Mississippi State,SEC,55,Tennessee State,OVC,10,Mississippi State -44,-44.0,-45,1.0,44.0,45,-1.0,Mississippi State,1.0
1679,401282141,2021,12,regular,2021-11-20,Missouri,SEC,24,Florida,SEC,23,Florida -9,9.0,-1,10.0,-9.0,1,-10.0,Missouri,10.0
196,401282144,2021,12,regular,2021-11-20,Texas A&M,SEC,52,Prairie View,SWAC,3,Texas A&M -41.5,-41.5,-49,7.5,41.5,49,-7.5,Texas A&M,7.5
2292,401282261,2021,12,regular,2021-11-20,Charlotte,Conference USA,28,Marshall,Conference USA,49,Marshall -14.5,14.5,21,-6.5,-14.5,-21,6.5,Marshall,6.5
199,401282263,2021,12,regular,2021-11-20,Western Kentucky,Conference USA,52,Florida Atlantic,Conference USA,17,Western Kentucky -10.5,-10.5,-35,24.5,10.5,35,-24.5,Western Kentucky,24.5
175,401282264,2021,12,regular,2021-11-20,Louisiana Tech,Conference USA,19,Southern Mississippi,Conference USA,35,Louisiana Tech -15.5,-15.5,16,-31.5,15.5,-16,31.5,Southern Mississippi,31.5
2296,401282265,2021,12,regular,2021-11-20,Middle Tennessee,Conference USA,17,Old Dominion,Conference USA,24,Middle Tennessee -3,-3.0,7,-10.0,3.0,-7,10.0,Old Dominion,10.0
2304,401282266,2021,12,regular,2021-11-20,UTEP,Conference USA,38,Rice,Conference USA,28,UTEP -9,-9.0,-10,1.0,9.0,10,-1.0,UTEP,1.0
172,401282267,2021,12,regular,2021-11-20,UT San Antonio,Conference USA,34,UAB,Conference USA,31,UT San Antonio -4,-4.0,-3,-1.0,4.0,3,1.0,UAB,1.0
203,401282692,2021,12,regular,2021-11-20,Boston College,ACC,23,Florida State,ACC,26,Boston College -3,-3.0,3,-6.0,3.0,-3,6.0,Florida State,6.0
188,401282693,2021,12,regular,2021-11-20,Clemson,ACC,48,Wake Forest,ACC,27,Clemson -3.5,-3.5,-21,17.5,3.5,21,-17.5,Clemson,17.5
168,401282695,2021,12,regular,2021-11-20,NC State,ACC,41,Syracuse,ACC,17,NC State -11.5,-11.5,-24,12.5,11.5,24,-12.5,NC State,12.5
2281,401282696,2021,12,regular,2021-11-20,North Carolina,ACC,34,Wofford,Southern,14,North Carolina -37,-37.0,-20,-17.0,37.0,20,17.0,Wofford,17.0
184,401282697,2021,12,regular,2021-11-20,Notre Dame,FBS Independents,55,Georgia Tech,ACC,0,Notre Dame -17.5,-17.5,-55,37.5,17.5,55,-37.5,Notre Dame,37.5
164,401282698,2021,12,regular,2021-11-20,Pittsburgh,ACC,48,Virginia,ACC,38,Pittsburgh -13.5,-13.5,-10,-3.5,13.5,10,3.5,Virginia,3.5
160,401282721,2021,12,regular,2021-11-20,Iowa,Big Ten,33,Illinois,Big Ten,23,Iowa -12,-12.0,-10,-2.0,12.0,10,2.0,Illinois,2.0
2300,401282732,2021,12,regular,2021-11-20,Indiana,Big Ten,14,Minnesota,Big Ten,35,Minnesota -7.5,7.5,21,-13.5,-7.5,-21,13.5,Minnesota,13.5
152,401282770,2021,12,regular,2021-11-20,Maryland,Big Ten,18,Michigan,Big Ten,59,Michigan -15.5,15.5,41,-25.5,-15.5,-41,25.5,Michigan,25.5
180,401282786,2021,12,regular,2021-11-20,Ohio State,Big Ten,56,Michigan State,Big Ten,7,Ohio State -19.5,-19.5,-49,29.5,19.5,49,-29.5,Ohio State,29.5
192,401282803,2021,12,regular,2021-11-20,Wisconsin,Big Ten,35,Nebraska,Big Ten,28,Wisconsin -10,-10.0,-7,-3.0,10.0,7,3.0,Nebraska,3.0
2284,401282808,2021,12,regular,2021-11-20,Northwestern,Big Ten,14,Purdue,Big Ten,32,Purdue -11,11.0,18,-7.0,-11.0,-18,7.0,Purdue,7.0
2288,401282818,2021,12,regular,2021-11-20,Penn State,Big Ten,28,Rutgers,Big Ten,0,Penn State -14,-14.0,-28,14.0,14.0,28,-14.0,Penn State,14.0
2308,401286293,2021,12,regular,2021-11-20,UCF,American Athletic,49,Connecticut,FBS Independents,17,UCF -30,-30.0,-32,2.0,30.0,32,-2.0,UCF,2.0
2317,401286298,2021,12,regular,2021-11-20,Liberty,FBS Independents,14,Louisiana,Sun Belt,42,Liberty -4.5,-4.5,28,-32.5,4.5,-28,32.5,Louisiana,32.5
564,401286305,2021,12,regular,2021-11-20,Army,FBS Independents,33,UMass,FBS Independents,17,Army -37,-37.0,-16,-21.0,37.0,16,21.0,UMass,21.0
1506,401287943,2021,12,regular,2021-11-20,Kansas State,Big 12,10,Baylor,Big 12,20,Kansas State -2.5,-2.5,10,-12.5,2.5,-10,12.5,Baylor,12.5
1391,401287944,2021,12,regular,2021-11-20,Oklahoma,Big 12,28,Iowa State,Big 12,21,Oklahoma -3,-3.0,-7,4.0,3.0,7,-4.0,Oklahoma,4.0
1395,401287945,2021,12,regular,2021-11-20,TCU,Big 12,31,Kansas,Big 12,28,TCU -21,-21.0,-3,-18.0,21.0,3,18.0,Kansas,18.0
1371,401287947,2021,12,regular,2021-11-20,West Virginia,Big 12,31,Texas,Big 12,23,West Virginia -2.5,-2.5,-8,5.5,2.5,8,-5.5,West Virginia,5.5
3472,401301045,2021,12,regular,2021-11-20,Houston,American Athletic,31,Memphis,American Athletic,13,Houston -9.5,-9.5,-18,8.5,9.5,18,-8.5,Houston,8.5
1367,401301046,2021,12,regular,2021-11-20,Cincinnati,American Athletic,48,SMU,American Athletic,14,Cincinnati -10,-10.0,-34,24.0,10.0,34,-24.0,Cincinnati,24.0
1379,401301047,2021,12,regular,2021-11-20,Navy,American Athletic,35,East Carolina,American Athletic,38,East Carolina -3.5,3.5,3,0.5,-3.5,-3,-0.5,Navy,0.5
1375,401301048,2021,12,regular,2021-11-20,Tulane,American Athletic,45,South Florida,American Athletic,14,Tulane -5.5,-5.5,-31,25.5,5.5,31,-25.5,Tulane,25.5
1383,401301049,2021,12,regular,2021-11-20,Tulsa,American Athletic,44,Temple,American Athletic,10,Tulsa -21.5,-21.5,-34,12.5,21.5,34,-12.5,Tulsa,12.5
2069,401309592,2021,12,regular,2021-11-20,Akron,Mid-American,0,Kent State,Mid-American,38,Kent State -13.5,13.5,38,-24.5,-13.5,-38,24.5,Kent State,24.5
2081,401309642,2021,12,regular,2021-11-20,Troy,Sun Belt,7,Appalachian State,Sun Belt,45,Appalachian State -9.5,9.5,38,-28.5,-9.5,-38,28.5,Appalachian State,28.5
2077,401309643,2021,12,regular,2021-11-20,Georgia State,Sun Belt,28,Arkansas State,Sun Belt,20,Georgia State -15.5,-15.5,-8,-7.5,15.5,8,7.5,Arkansas State,7.5
2073,401309644,2021,12,regular,2021-11-20,Coastal Carolina,Sun Belt,35,Texas State,Sun Belt,21,Coastal Carolina -24.5,-24.5,-14,-10.5,24.5,14,10.5,Texas State,10.5
2065,401309645,2021,12,regular,2021-11-20,Georgia Southern,Sun Belt,17,BYU,FBS Independents,34,BYU -20,20.0,17,3.0,-20.0,-17,-3.0,Georgia Southern,3.0
3475,401309899,2021,12,regular,2021-11-20,Washington State,Pac-12,44,Arizona,Pac-12,18,Washington State -14.5,-14.5,-26,11.5,14.5,26,-11.5,Washington State,11.5
2402,401309903,2021,12,regular,2021-11-20,Colorado,Pac-12,20,Washington,Pac-12,17,Washington -6.5,6.5,-3,9.5,-6.5,3,-9.5,Colorado,9.5
3491,401309904,2021,12,regular,2021-11-20,USC,Pac-12,33,UCLA,Pac-12,62,UCLA -3.5,3.5,29,-25.5,-3.5,-29,25.5,UCLA,25.5
2394,401310747,2021,12,regular,2021-11-20,Nevada,Mountain West,39,Air Force,Mountain West,41,Air Force -1.5,1.5,2,-0.5,-1.5,-2,0.5,Air Force,0.5
2390,401310751,2021,12,regular,2021-11-20,UNLV,Mountain West,20,San Diego State,Mountain West,28,San Diego State -11,11.0,8,3.0,-11.0,-8,-3.0,UNLV,3.0
1687,401282138,2021,12,regular,2021-11-21,LSU,SEC,27,Louisiana Monroe,Sun Belt,14,LSU -29,-29.0,-13,-16.0,29.0,13,16.0,Louisiana Monroe,16.0
1672,401282139,2021,12,regular,2021-11-21,Ole Miss,SEC,31,Vanderbilt,SEC,17,Ole Miss -36,-36.0,-14,-22.0,36.0,14,22.0,Vanderbilt,22.0
1683,401282142,2021,12,regular,2021-11-21,South Carolina,SEC,21,Auburn,SEC,17,Auburn -7,7.0,-4,11.0,-7.0,4,-11.0,South Carolina,11.0
3495,401282143,2021,12,regular,2021-11-21,Tennessee,SEC,60,South Alabama,Sun Belt,14,Tennessee -28.5,-28.5,-46,17.5,28.5,46,-17.5,Tennessee,17.5
156,401282262,2021,12,regular,2021-11-21,Florida International,Conference USA,7,North Texas,Conference USA,49,North Texas -10,10.0,42,-32.0,-10.0,-42,32.0,North Texas,32.0
3499,401282694,2021,12,regular,2021-11-21,Miami,ACC,38,Virginia Tech,ACC,26,Miami -7,-7.0,-12,5.0,7.0,12,-5.0,Miami,5.0
1387,401287946,2021,12,regular,2021-11-21,Texas Tech,Big 12,0,Oklahoma State,Big 12,23,Oklahoma State -10,10.0,23,-13.0,-10.0,-23,13.0,Oklahoma State,13.0
2085,401309900,2021,12,regular,2021-11-21,Stanford,Pac-12,11,California,Pac-12,41,California -2.5,2.5,30,-27.5,-2.5,-30,27.5,California,27.5
2398,401309901,2021,12,regular,2021-11-21,Utah,Pac-12,38,Oregon,Pac-12,7,Utah -3,-3.0,-31,28.0,3.0,31,-28.0,Utah,28.0
3511,401309902,2021,12,regular,2021-11-21,Oregon State,Pac-12,24,Arizona State,Pac-12,10,Arizona State -3,3.0,-14,17.0,-3.0,14,-17.0,Oregon State,17.0
3507,401310748,2021,12,regular,2021-11-21,Boise State,Mountain West,37,New Mexico,Mountain West,0,Boise State -27.5,-27.5,-37,9.5,27.5,37,-9.5,Boise State,9.5
3515,401310749,2021,12,regular,2021-11-21,Hawai'i,Mountain West,50,Colorado State,Mountain West,45,Colorado State -3,3.0,-5,8.0,-3.0,5,-8.0,Hawai'i,8.0
3503,401310750,2021,12,regular,2021-11-21,Utah State,Mountain West,17,Wyoming,Mountain West,44,Utah State -5.5,-5.5,27,-32.5,5.5,-27,32.5,Wyoming,32.5
3519,401309593,2021,13,regular,2021-11-24,Ball State,Mid-American,20,Buffalo,Mid-American,3,Ball State -6,-6.0,-17,11.0,6.0,17,-11.0,Ball State,11.0
3523,401309594,2021,13,regular,2021-11-24,Northern Illinois,Mid-American,21,Western Michigan,Mid-American,42,Western Michigan -7,7.0,21,-14.0,-7.0,-21,14.0,Western Michigan,14.0
3527,401310757,2021,13,regular,2021-11-25,San José State,Mountain West,9,Fresno State,Mountain West,40,Fresno State -7,7.0,31,-24.0,-7.0,-31,24.0,Fresno State,24.0
2093,401282145,2021,13,regular,2021-11-26,Arkansas,SEC,34,Missouri,SEC,17,Arkansas -14.5,-14.5,-17,2.5,14.5,17,-2.5,Arkansas,2.5
1510,401282151,2021,13,regular,2021-11-26,Mississippi State,SEC,21,Ole Miss,SEC,31,Mississippi State -2,-2.0,10,-12.0,2.0,-10,12.0,Ole Miss,12.0
1272,401282274,2021,13,regular,2021-11-26,UAB,Conference USA,42,UTEP,Conference USA,25,UAB -13.5,-13.5,-17,3.5,13.5,17,-3.5,UAB,3.5
1691,401282761,2021,13,regular,2021-11-26,Nebraska,Big Ten,21,Iowa,Big Ten,28,Nebraska -1,-1.0,7,-8.0,1.0,-7,8.0,Iowa,8.0
4620,401287949,2021,13,regular,2021-11-26,Iowa State,Big 12,48,TCU,Big 12,14,Iowa State -15.5,-15.5,-34,18.5,15.5,34,-18.5,Iowa State,18.5
1039,401287952,2021,13,regular,2021-11-26,Texas,Big 12,22,Kansas State,Big 12,17,Texas -2.5,-2.5,-5,2.5,2.5,5,-2.5,Texas,2.5
1699,401301050,2021,13,regular,2021-11-26,UCF,American Athletic,17,South Florida,American Athletic,13,UCF -17,-17.0,-4,-13.0,17.0,4,13.0,South Florida,13.0
1035,401301051,2021,13,regular,2021-11-26,East Carolina,American Athletic,13,Cincinnati,American Athletic,35,Cincinnati -14.5,14.5,22,-7.5,-14.5,-22,7.5,Cincinnati,7.5
1695,401309595,2021,13,regular,2021-11-26,Central Michigan,Mid-American,31,Eastern Michigan,Mid-American,10,Central Michigan -8.5,-8.5,-21,12.5,8.5,21,-12.5,Central Michigan,12.5
2097,401309596,2021,13,regular,2021-11-26,Bowling Green,Mid-American,21,Ohio,Mid-American,10,Ohio -6.5,6.5,-11,17.5,-6.5,11,-17.5,Bowling Green,17.5
2101,401309648,2021,13,regular,2021-11-26,South Alabama,Sun Belt,21,Coastal Carolina,Sun Belt,27,Coastal Carolina -15,15.0,6,9.0,-15.0,-6,-9.0,South Alabama,9.0
