,id,season,week,season_type,date,home_team,home_conference,home_score,away_team,away_conference,away_score,formatted_spread,home_spread,home_result,home_diff,away_spread,away_result,away_diff,covering_team,vegas_error,game_winner,favorite,underdog,within_td,correct_predict
100,401012873,2018,2,regular,2018-09-08,Bowling Green,Mid-American,14.0,Maryland,Big Ten,45.0,Maryland -14,14.0,31.0,-17.0,-14.0,-31.0,17.0,Maryland,17.0,Maryland,Maryland,Bowling Green,Fav Cover by +7,Yes
101,401012889,2018,2,regular,2018-09-08,Michigan,Big Ten,49.0,Western Michigan,Mid-American,3.0,Michigan -28,-28.0,-46.0,18.0,28.0,46.0,-18.0,Michigan,18.0,Michigan,Michigan,Western Michigan,Fav Cover by +7,Yes
102,401013027,2018,2,regular,2018-09-08,UT San Antonio,Conference USA,20.0,Baylor,Big 12,37.0,Baylor -17,17.0,17.0,0.0,-17.0,-17.0,-0.0,Baylor,0.0,Baylor,Baylor,UT San Antonio,Vegas Within 7,Yes
103,401013098,2018,2,regular,2018-09-08,Northwestern,Big Ten,7.0,Duke,ACC,21.0,Northwestern -2.5,-2.5,14.0,-16.5,2.5,-14.0,16.5,Duke,16.5,Duke,Northwestern,Duke,Dog Cover by +7,No
104,401013099,2018,2,regular,2018-09-08,Florida State,ACC,36.0,Samford,Southern,26.0,Florida State -33,-33.0,-10.0,-23.0,33.0,10.0,23.0,Samford,23.0,Florida State,Florida State,Samford,Dog Cover by +7,Yes
105,401013100,2018,2,regular,2018-09-08,South Florida,American Athletic,49.0,Georgia Tech,ACC,38.0,Georgia Tech -3,3.0,-11.0,14.0,-3.0,11.0,-14.0,South Florida,14.0,South Florida,Georgia Tech,South Florida,Dog Cover by +7,No
106,401013102,2018,2,regular,2018-09-08,Miami,ACC,77.0,Savannah State,MEAC,0.0,Miami -62,-62.0,-77.0,15.0,62.0,77.0,-15.0,Miami,15.0,Miami,Miami,Savannah State,Fav Cover by +7,Yes
107,401013103,2018,2,regular,2018-09-08,East Carolina,American Athletic,41.0,North Carolina,ACC,19.0,North Carolina -16,16.0,-22.0,38.0,-16.0,22.0,-38.0,East Carolina,38.0,East Carolina,North Carolina,East Carolina,Dog Cover by +7,No
108,401013107,2018,2,regular,2018-09-08,Virginia Tech,ACC,62.0,William & Mary,CAA,17.0,Virginia Tech -42,-42.0,-45.0,3.0,42.0,45.0,-3.0,Virginia Tech,3.0,Virginia Tech,Virginia Tech,William & Mary,Vegas Within 7,Yes
109,401013108,2018,2,regular,2018-09-08,Wake Forest,ACC,51.0,Towson,CAA,20.0,Wake Forest -34,-34.0,-31.0,-3.0,34.0,31.0,3.0,Towson,3.0,Wake Forest,Wake Forest,Towson,Vegas Within 7,Yes
110,401013322,2018,2,regular,2018-09-08,Texas Tech,Big 12,77.0,Lamar,Southland,0.0,Texas Tech -49,-49.0,-77.0,28.0,49.0,77.0,-28.0,Texas Tech,28.0,Texas Tech,Texas Tech,Lamar,Fav Cover by +7,Yes
111,401013326,2018,2,regular,2018-09-08,West Virginia,Big 12,52.0,Youngstown State,MVFC,17.0,West Virginia -33.5,-33.5,-35.0,1.5,33.5,35.0,-1.5,West Virginia,1.5,West Virginia,West Virginia,Youngstown State,Vegas Within 7,Yes
112,401013329,2018,2,regular,2018-09-08,Minnesota,Big Ten,21.0,Fresno State,Mountain West,14.0,Fresno State -1,1.0,-7.0,8.0,-1.0,7.0,-8.0,Minnesota,8.0,Minnesota,Fresno State,Minnesota,Dog Cover by +7,No
113,401013352,2018,2,regular,2018-09-08,Purdue,Big Ten,19.0,Eastern Michigan,Mid-American,20.0,Purdue -15.5,-15.5,1.0,-16.5,15.5,-1.0,16.5,Eastern Michigan,16.5,Eastern Michigan,Purdue,Eastern Michigan,Dog Cover by +7,No
114,401013355,2018,2,regular,2018-09-08,Wisconsin,Big Ten,45.0,New Mexico,Mountain West,14.0,Wisconsin -35.5,-35.5,-31.0,-4.5,35.5,31.0,4.5,New Mexico,4.5,Wisconsin,Wisconsin,New Mexico,Vegas Within 7,Yes
115,401013358,2018,2,regular,2018-09-08,Georgia Southern,Sun Belt,34.0,UMass,FBS Independents,13.0,Georgia Southern -1.5,-1.5,-21.0,19.5,1.5,21.0,-19.5,Georgia Southern,19.5,Georgia Southern,Georgia Southern,UMass,Fav Cover by +7,Yes
116,401013367,2018,2,regular,2018-09-08,Army,FBS Independents,38.0,Liberty,FBS Independents,14.0,Army -7.5,-7.5,-24.0,16.5,7.5,24.0,-16.5,Army,16.5,Army,Army,Liberty,Fav Cover by +7,Yes
117,401013377,2018,2,regular,2018-09-08,Notre Dame,FBS Independents,24.0,Ball State,Mid-American,16.0,Notre Dame -34.5,-34.5,-8.0,-26.5,34.5,8.0,26.5,Ball State,26.5,Notre Dame,Notre Dame,Ball State,Dog Cover by +7,Yes
118,401014981,2018,2,regular,2018-09-08,Charlotte,Conference USA,9.0,Appalachian State,Sun Belt,45.0,Appalachian State -15,15.0,36.0,-21.0,-15.0,-36.0,21.0,Appalachian State,21.0,Appalachian State,Appalachian State,Charlotte,Fav Cover by +7,Yes
119,401014982,2018,2,regular,2018-09-08,Old Dominion,Conference USA,20.0,Florida International,Conference USA,28.0,Florida International -3,3.0,8.0,-5.0,-3.0,-8.0,5.0,Florida International,5.0,Florida International,Florida International,Old Dominion,Vegas Within 7,Yes
120,401014983,2018,2,regular,2018-09-08,Florida Atlantic,Conference USA,33.0,Air Force,Mountain West,26.0,Florida Atlantic -8,-8.0,-7.0,-1.0,8.0,7.0,1.0,Air Force,1.0,Florida Atlantic,Florida Atlantic,Air Force,Vegas Within 7,Yes
121,401014984,2018,2,regular,2018-09-08,Louisiana Tech,Conference USA,54.0,Southern,SWAC,17.0,Louisiana Tech -34,-34.0,-37.0,3.0,34.0,37.0,-3.0,Louisiana Tech,3.0,Louisiana Tech,Louisiana Tech,Southern,Vegas Within 7,Yes
122,401014985,2018,2,regular,2018-09-08,Marshall,Conference USA,32.0,Eastern Kentucky,OVC,16.0,Marshall -32.5,-32.5,-16.0,-16.5,32.5,16.0,16.5,Eastern Kentucky,16.5,Marshall,Marshall,Eastern Kentucky,Dog Cover by +7,Yes
123,401014986,2018,2,regular,2018-09-08,Middle Tennessee,Conference USA,61.0,UT Martin,OVC,37.0,Middle Tennessee -19,-19.0,-24.0,5.0,19.0,24.0,-5.0,Middle Tennessee,5.0,Middle Tennessee,Middle Tennessee,UT Martin,Vegas Within 7,Yes
124,401014987,2018,2,regular,2018-09-08,North Texas,Conference USA,58.0,Incarnate Word,Southland,16.0,North Texas -43.5,-43.5,-42.0,-1.5,43.5,42.0,1.5,Incarnate Word,1.5,North Texas,North Texas,Incarnate Word,Vegas Within 7,Yes
125,401014989,2018,2,regular,2018-09-08,Southern Mississippi,Conference USA,20.0,Louisiana Monroe,Sun Belt,21.0,Southern Mississippi -5.5,-5.5,1.0,-6.5,5.5,-1.0,6.5,Louisiana Monroe,6.5,Louisiana Monroe,Southern Mississippi,Louisiana Monroe,Vegas Within 7,No
126,401014990,2018,2,regular,2018-09-08,Coastal Carolina,Sun Belt,47.0,UAB,Conference USA,24.0,UAB -9,9.0,-23.0,32.0,-9.0,23.0,-32.0,Coastal Carolina,32.0,Coastal Carolina,UAB,Coastal Carolina,Dog Cover by +7,No
127,401014992,2018,2,regular,2018-09-08,Western Kentucky,Conference USA,28.0,Maine,CAA,31.0,Western Kentucky -10,-10.0,3.0,-13.0,10.0,-3.0,13.0,Maine,13.0,Maine,Western Kentucky,Maine,Dog Cover by +7,No
128,401019477,2018,2,regular,2018-09-08,SMU,American Athletic,12.0,TCU,Big 12,42.0,TCU -23.5,23.5,30.0,-6.5,-23.5,-30.0,6.5,TCU,6.5,TCU,TCU,SMU,Vegas Within 7,Yes
129,401019479,2018,2,regular,2018-09-08,Navy,American Athletic,22.0,Memphis,American Athletic,21.0,Memphis -7,7.0,-1.0,8.0,-7.0,1.0,-8.0,Navy,8.0,Navy,Memphis,Navy,Dog Cover by +7,No
130,401020677,2018,2,regular,2018-09-08,Kent State,Mid-American,54.0,Howard,MEAC,14.0,Kent State -9.5,-9.5,-40.0,30.5,9.5,40.0,-30.5,Kent State,30.5,Kent State,Kent State,Howard,Fav Cover by +7,Yes
131,401020678,2018,2,regular,2018-09-08,Akron,Mid-American,41.0,Morgan State,MEAC,7.0,Akron -42.5,-42.5,-34.0,-8.5,42.5,34.0,8.5,Morgan State,8.5,Akron,Akron,Morgan State,Dog Cover by +7,Yes
132,401021657,2018,2,regular,2018-09-08,Texas State,Sun Belt,36.0,Texas Southern,SWAC,20.0,Texas State -34,-34.0,-16.0,-18.0,34.0,16.0,18.0,Texas Southern,18.0,Texas State,Texas State,Texas Southern,Dog Cover by +7,Yes
133,401021658,2018,2,regular,2018-09-08,Troy,Sun Belt,59.0,Florida A&M,MEAC,7.0,Troy -34.5,-34.5,-52.0,17.5,34.5,52.0,-17.5,Troy,17.5,Troy,Troy,Florida A&M,Fav Cover by +7,Yes
134,401012727,2018,2,regular,2018-09-09,Arizona State,Pac-12,16.0,Michigan State,Big Ten,13.0,Michigan State -4.5,4.5,-3.0,7.5,-4.5,3.0,-7.5,Arizona State,7.5,Arizona State,Michigan State,Arizona State,Dog Cover by +7,No
135,401012732,2018,2,regular,2018-09-09,Oregon State,Pac-12,48.0,Southern Utah,Big Sky,25.0,Oregon State -11,-11.0,-23.0,12.0,11.0,23.0,-12.0,Oregon State,12.0,Oregon State,Oregon State,Southern Utah,Fav Cover by +7,Yes
136,401012735,2018,2,regular,2018-09-09,BYU,FBS Independents,18.0,California,Pac-12,21.0,BYU -2,-2.0,3.0,-5.0,2.0,-3.0,5.0,California,5.0,California,BYU,California,Vegas Within 7,No
137,401012736,2018,2,regular,2018-09-09,Stanford,Pac-12,17.0,USC,Pac-12,3.0,Stanford -4.5,-4.5,-14.0,9.5,4.5,14.0,-9.5,Stanford,9.5,Stanford,Stanford,USC,Fav Cover by +7,Yes
138,401013105,2018,2,regular,2018-09-09,Pittsburgh,ACC,6.0,Penn State,Big Ten,51.0,Penn State -7.5,7.5,45.0,-37.5,-7.5,-45.0,37.5,Penn State,37.5,Penn State,Penn State,Pittsburgh,Fav Cover by +7,Yes
139,401013319,2018,2,regular,2018-09-09,Texas,Big 12,28.0,Tulsa,American Athletic,21.0,Texas -22,-22.0,-7.0,-15.0,22.0,7.0,15.0,Tulsa,15.0,Texas,Texas,Tulsa,Dog Cover by +7,Yes
140,401013490,2018,2,regular,2018-09-09,Oklahoma State,Big 12,55.0,South Alabama,Sun Belt,13.0,Oklahoma State -30.5,-30.5,-42.0,11.5,30.5,42.0,-11.5,Oklahoma State,11.5,Oklahoma State,Oklahoma State,South Alabama,Fav Cover by +7,Yes
141,401014988,2018,2,regular,2018-09-09,Hawai'i,Mountain West,43.0,Rice,Conference USA,29.0,Hawai'i -17.5,-17.5,-14.0,-3.5,17.5,14.0,3.5,Rice,3.5,Hawai'i,Hawai'i,Rice,Vegas Within 7,Yes
142,401014991,2018,2,regular,2018-09-09,UNLV,Mountain West,52.0,UTEP,Conference USA,24.0,UNLV -23,-23.0,-28.0,5.0,23.0,28.0,-5.0,UNLV,5.0,UNLV,UNLV,UTEP,Vegas Within 7,Yes
143,401019480,2018,2,regular,2018-09-09,Tulane,American Athletic,42.0,Nicholls,Southland,17.0,Tulane -17,-17.0,-25.0,8.0,17.0,25.0,-8.0,Tulane,8.0,Tulane,Tulane,Nicholls,Fav Cover by +7,Yes
144,401019483,2018,2,regular,2018-09-09,Boise State,Mountain West,62.0,Connecticut,American Athletic,7.0,Boise State -33.5,-33.5,-55.0,21.5,33.5,55.0,-21.5,Boise State,21.5,Boise State,Boise State,Connecticut,Fav Cover by +7,Yes
145,401022518,2018,2,regular,2018-09-09,San Diego State,Mountain West,28.0,Sacramento State,Big Sky,14.0,San Diego State -25.5,-25.5,-14.0,-11.5,25.5,14.0,11.5,Sacramento State,11.5,San Diego State,San Diego State,Sacramento State,Dog Cover by +7,Yes
146,401013109,2018,3,regular,2018-09-13,Wake Forest,ACC,34.0,Boston College,ACC,41.0,Boston College -6,6.0,7.0,-1.0,-6.0,-7.0,1.0,Boston College,1.0,Boston College,Boston College,Wake Forest,Vegas Within 7,Yes
147,401014993,2018,3,regular,2018-09-13,Charlotte,Conference USA,28.0,Old Dominion,Conference USA,25.0,Old Dominion -1.5,1.5,-3.0,4.5,-1.5,3.0,-4.5,Charlotte,4.5,Charlotte,Old Dominion,Charlotte,Vegas Within 7,No
148,401012272,2018,3,regular,2018-09-15,Arkansas,SEC,17.0,North Texas,Conference USA,44.0,Arkansas -5.5,-5.5,27.0,-32.5,5.5,-27.0,32.5,North Texas,32.5,North Texas,Arkansas,North Texas,Dog Cover by +7,No
149,401012273,2018,3,regular,2018-09-15,Auburn,SEC,21.0,LSU,SEC,22.0,Auburn -10,-10.0,1.0,-11.0,10.0,-1.0,11.0,LSU,11.0,LSU,Auburn,LSU,Dog Cover by +7,No
150,401012274,2018,3,regular,2018-09-15,Florida,SEC,48.0,Colorado State,Mountain West,10.0,Florida -21,-21.0,-38.0,17.0,21.0,38.0,-17.0,Florida,17.0,Florida,Florida,Colorado State,Fav Cover by +7,Yes
151,401012275,2018,3,regular,2018-09-15,Georgia,SEC,49.0,Middle Tennessee,Conference USA,7.0,Georgia -34,-34.0,-42.0,8.0,34.0,42.0,-8.0,Georgia,8.0,Georgia,Georgia,Middle Tennessee,Fav Cover by +7,Yes
152,401012276,2018,3,regular,2018-09-15,Kentucky,SEC,48.0,Murray State,OVC,10.0,Kentucky -41,-41.0,-38.0,-3.0,41.0,38.0,3.0,Murray State,3.0,Kentucky,Kentucky,Murray State,Vegas Within 7,Yes
153,401012277,2018,3,regular,2018-09-15,Ole Miss,SEC,7.0,Alabama,SEC,62.0,Alabama -22.5,22.5,55.0,-32.5,-22.5,-55.0,32.5,Alabama,32.5,Alabama,Alabama,Ole Miss,Fav Cover by +7,Yes
154,401012278,2018,3,regular,2018-09-15,Mississippi State,SEC,56.0,Louisiana,Sun Belt,10.0,Mississippi State -34,-34.0,-46.0,12.0,34.0,46.0,-12.0,Mississippi State,12.0,Mississippi State,Mississippi State,Louisiana,Fav Cover by +7,Yes
155,401012279,2018,3,regular,2018-09-15,Purdue,Big Ten,37.0,Missouri,SEC,40.0,Missouri -5.5,5.5,3.0,2.5,-5.5,-3.0,-2.5,Purdue,2.5,Missouri,Missouri,Purdue,Vegas Within 7,Yes
156,401012281,2018,3,regular,2018-09-15,Tennessee,SEC,24.0,UTEP,Conference USA,0.0,Tennessee -33.5,-33.5,-24.0,-9.5,33.5,24.0,9.5,UTEP,9.5,Tennessee,Tennessee,UTEP,Dog Cover by +7,Yes
157,401012282,2018,3,regular,2018-09-15,Texas A&M,SEC,48.0,Louisiana Monroe,Sun Belt,10.0,Texas A&M -27.5,-27.5,-38.0,10.5,27.5,38.0,-10.5,Texas A&M,10.5,Texas A&M,Texas A&M,Louisiana Monroe,Fav Cover by +7,Yes
158,401012283,2018,3,regular,2018-09-15,Notre Dame,FBS Independents,22.0,Vanderbilt,SEC,17.0,Notre Dame -14,-14.0,-5.0,-9.0,14.0,5.0,9.0,Vanderbilt,9.0,Notre Dame,Notre Dame,Vanderbilt,Dog Cover by +7,Yes
159,401012741,2018,3,regular,2018-09-15,Colorado,Pac-12,45.0,New Hampshire,CAA,14.0,Colorado -37,-37.0,-31.0,-6.0,37.0,31.0,6.0,New Hampshire,6.0,Colorado,Colorado,New Hampshire,Vegas Within 7,Yes
160,401012744,2018,3,regular,2018-09-15,Nevada,Mountain West,37.0,Oregon State,Pac-12,35.0,Nevada -4,-4.0,-2.0,-2.0,4.0,2.0,2.0,Oregon State,2.0,Nevada,Nevada,Oregon State,Vegas Within 7,Yes
161,401012746,2018,3,regular,2018-09-15,California,Pac-12,45.0,Idaho State,Big Sky,23.0,California -36.5,-36.5,-22.0,-14.5,36.5,22.0,14.5,Idaho State,14.5,California,California,Idaho State,Dog Cover by +7,Yes
162,401012747,2018,3,regular,2018-09-15,Stanford,Pac-12,30.0,UC Davis,Big Sky,10.0,Stanford -31,-31.0,-20.0,-11.0,31.0,20.0,11.0,UC Davis,11.0,Stanford,Stanford,UC Davis,Dog Cover by +7,Yes
163,401012806,2018,3,regular,2018-09-15,Illinois,Big Ten,19.0,South Florida,American Athletic,25.0,South Florida -14,14.0,6.0,8.0,-14.0,-6.0,-8.0,Illinois,8.0,South Florida,South Florida,Illinois,Dog Cover by +7,Yes
164,401012822,2018,3,regular,2018-09-15,Kansas,Big 12,55.0,Rutgers,Big Ten,14.0,Kansas -1,-1.0,-41.0,40.0,1.0,41.0,-40.0,Kansas,40.0,Kansas,Kansas,Rutgers,Fav Cover by +7,Yes
165,401012853,2018,3,regular,2018-09-15,Indiana,Big Ten,38.0,Ball State,Mid-American,10.0,Indiana -15.5,-15.5,-28.0,12.5,15.5,28.0,-12.5,Indiana,12.5,Indiana,Indiana,Ball State,Fav Cover by +7,Yes
166,401012864,2018,3,regular,2018-09-15,Iowa,Big Ten,38.0,Northern Iowa,MVFC,14.0,Iowa -21,-21.0,-24.0,3.0,21.0,24.0,-3.0,Iowa,3.0,Iowa,Iowa,Northern Iowa,Vegas Within 7,Yes
167,401012874,2018,3,regular,2018-09-15,Maryland,Big Ten,14.0,Temple,American Athletic,35.0,Maryland -16,-16.0,21.0,-37.0,16.0,-21.0,37.0,Temple,37.0,Temple,Maryland,Temple,Dog Cover by +7,No
168,401012890,2018,3,regular,2018-09-15,Michigan,Big Ten,45.0,SMU,American Athletic,20.0,Michigan -37,-37.0,-25.0,-12.0,37.0,25.0,12.0,SMU,12.0,Michigan,Michigan,SMU,Dog Cover by +7,Yes
169,401013028,2018,3,regular,2018-09-15,Baylor,Big 12,27.0,Duke,ACC,40.0,Baylor -2.5,-2.5,13.0,-15.5,2.5,-13.0,15.5,Duke,15.5,Duke,Baylor,Duke,Dog Cover by +7,No
170,401013039,2018,3,regular,2018-09-15,Iowa State,Big 12,27.0,Oklahoma,Big 12,37.0,Oklahoma -18.5,18.5,10.0,8.5,-18.5,-10.0,-8.5,Iowa State,8.5,Oklahoma,Oklahoma,Iowa State,Dog Cover by +7,Yes
171,401013058,2018,3,regular,2018-09-15,Kansas State,Big 12,41.0,UT San Antonio,Conference USA,17.0,Kansas State -21,-21.0,-24.0,3.0,21.0,24.0,-3.0,Kansas State,3.0,Kansas State,Kansas State,UT San Antonio,Vegas Within 7,Yes
172,401013110,2018,3,regular,2018-09-15,Clemson,ACC,38.0,Georgia Southern,Sun Belt,7.0,Clemson -32,-32.0,-31.0,-1.0,32.0,31.0,1.0,Georgia Southern,1.0,Clemson,Clemson,Georgia Southern,Vegas Within 7,Yes
173,401013111,2018,3,regular,2018-09-15,Syracuse,ACC,30.0,Florida State,ACC,7.0,Florida State -3.5,3.5,-23.0,26.5,-3.5,23.0,-26.5,Syracuse,26.5,Syracuse,Florida State,Syracuse,Dog Cover by +7,No
174,401013112,2018,3,regular,2018-09-15,Pittsburgh,ACC,24.0,Georgia Tech,ACC,19.0,Georgia Tech -3.5,3.5,-5.0,8.5,-3.5,5.0,-8.5,Pittsburgh,8.5,Pittsburgh,Georgia Tech,Pittsburgh,Dog Cover by +7,No
175,401013113,2018,3,regular,2018-09-15,Louisville,ACC,20.0,Western Kentucky,Conference USA,17.0,Louisville -23.5,-23.5,-3.0,-20.5,23.5,3.0,20.5,Western Kentucky,20.5,Louisville,Louisville,Western Kentucky,Dog Cover by +7,Yes
176,401013114,2018,3,regular,2018-09-15,Toledo,Mid-American,24.0,Miami,ACC,49.0,Miami -12,12.0,25.0,-13.0,-12.0,-25.0,13.0,Miami,13.0,Miami,Miami,Toledo,Fav Cover by +7,Yes
177,401013117,2018,3,regular,2018-09-15,Virginia,ACC,45.0,Ohio,Mid-American,31.0,Virginia -5,-5.0,-14.0,9.0,5.0,14.0,-9.0,Virginia,9.0,Virginia,Virginia,Ohio,Fav Cover by +7,Yes
178,401013323,2018,3,regular,2018-09-15,Texas Tech,Big 12,63.0,Houston,American Athletic,49.0,Texas Tech -1,-1.0,-14.0,13.0,1.0,14.0,-13.0,Texas Tech,13.0,Texas Tech,Texas Tech,Houston,Fav Cover by +7,Yes
179,401013330,2018,3,regular,2018-09-15,Minnesota,Big Ten,26.0,Miami (OH),Mid-American,3.0,Minnesota -13.5,-13.5,-23.0,9.5,13.5,23.0,-9.5,Minnesota,9.5,Minnesota,Minnesota,Miami (OH),Fav Cover by +7,Yes
180,401013337,2018,3,regular,2018-09-15,Nebraska,Big Ten,19.0,Troy,Sun Belt,24.0,Nebraska -10,-10.0,5.0,-15.0,10.0,-5.0,15.0,Troy,15.0,Troy,Nebraska,Troy,Dog Cover by +7,No
181,401013343,2018,3,regular,2018-09-15,Northwestern,Big Ten,34.0,Akron,Mid-American,39.0,Northwestern -21,-21.0,5.0,-26.0,21.0,-5.0,26.0,Akron,26.0,Akron,Northwestern,Akron,Dog Cover by +7,No
182,401013350,2018,3,regular,2018-09-15,Penn State,Big Ten,63.0,Kent State,Mid-American,10.0,Penn State -35.5,-35.5,-53.0,17.5,35.5,53.0,-17.5,Penn State,17.5,Penn State,Penn State,Kent State,Fav Cover by +7,Yes
183,401013356,2018,3,regular,2018-09-15,Wisconsin,Big Ten,21.0,BYU,FBS Independents,24.0,Wisconsin -23.5,-23.5,3.0,-26.5,23.5,-3.0,26.5,BYU,26.5,BYU,Wisconsin,BYU,Dog Cover by +7,No
184,401013359,2018,3,regular,2018-09-15,Florida International,Conference USA,63.0,UMass,FBS Independents,24.0,Florida International -3.5,-3.5,-39.0,35.5,3.5,39.0,-35.5,Florida International,35.5,Florida International,Florida International,UMass,Fav Cover by +7,Yes
185,401013368,2018,3,regular,2018-09-15,Army,FBS Independents,28.0,Hawai'i,Mountain West,21.0,Army -6.5,-6.5,-7.0,0.5,6.5,7.0,-0.5,Army,0.5,Army,Army,Hawai'i,Vegas Within 7,Yes
186,401013491,2018,3,regular,2018-09-15,Oklahoma State,Big 12,44.0,Boise State,Mountain West,21.0,Boise State -2,2.0,-23.0,25.0,-2.0,23.0,-25.0,Oklahoma State,25.0,Oklahoma State,Boise State,Oklahoma State,Dog Cover by +7,No
187,401014994,2018,3,regular,2018-09-15,Florida Atlantic,Conference USA,49.0,Bethune-Cookman,MEAC,28.0,Florida Atlantic -41,-41.0,-21.0,-20.0,41.0,21.0,20.0,Bethune-Cookman,20.0,Florida Atlantic,Florida Atlantic,Bethune-Cookman,Dog Cover by +7,Yes
188,401014996,2018,3,regular,2018-09-15,UAB,Conference USA,31.0,Tulane,American Athletic,24.0,Tulane -3.5,3.5,-7.0,10.5,-3.5,7.0,-10.5,UAB,10.5,UAB,Tulane,UAB,Dog Cover by +7,No
189,401019487,2018,3,regular,2018-09-15,Navy,American Athletic,51.0,Lehigh,Patriot,21.0,Navy -33,-33.0,-30.0,-3.0,33.0,30.0,3.0,Lehigh,3.0,Navy,Navy,Lehigh,Vegas Within 7,Yes
190,401019488,2018,3,regular,2018-09-15,Tulsa,American Athletic,20.0,Arkansas State,Sun Belt,29.0,Tulsa -1.5,-1.5,9.0,-10.5,1.5,-9.0,10.5,Arkansas State,10.5,Arkansas State,Tulsa,Arkansas State,Dog Cover by +7,No
191,401020680,2018,3,regular,2018-09-15,Western Michigan,Mid-American,68.0,Delaware State,MEAC,0.0,Western Michigan -47,-47.0,-68.0,21.0,47.0,68.0,-21.0,Western Michigan,21.0,Western Michigan,Western Michigan,Delaware State,Fav Cover by +7,Yes
192,401020681,2018,3,regular,2018-09-15,Bowling Green,Mid-American,42.0,Eastern Kentucky,OVC,35.0,Bowling Green -14,-14.0,-7.0,-7.0,14.0,7.0,7.0,Eastern Kentucky,7.0,Bowling Green,Bowling Green,Eastern Kentucky,Vegas Within 7,Yes
193,401021660,2018,3,regular,2018-09-15,South Alabama,Sun Belt,41.0,Texas State,Sun Belt,31.0,South Alabama -9.5,-9.5,-10.0,0.5,9.5,10.0,-0.5,South Alabama,0.5,South Alabama,South Alabama,Texas State,Vegas Within 7,Yes
194,401022520,2018,3,regular,2018-09-15,Wyoming,Mountain West,17.0,Wofford,Southern,14.0,Wyoming -14,-14.0,-3.0,-11.0,14.0,3.0,11.0,Wofford,11.0,Wyoming,Wyoming,Wofford,Dog Cover by +7,Yes
195,401012737,2018,3,regular,2018-09-16,Arizona,Pac-12,62.0,Southern Utah,Big Sky,31.0,Arizona -26.5,-26.5,-31.0,4.5,26.5,31.0,-4.5,Arizona,4.5,Arizona,Arizona,Southern Utah,Vegas Within 7,Yes
196,401012738,2018,3,regular,2018-09-16,San Diego State,Mountain West,28.0,Arizona State,Pac-12,21.0,Arizona State -5,5.0,-7.0,12.0,-5.0,7.0,-12.0,San Diego State,12.0,San Diego State,Arizona State,San Diego State,Dog Cover by +7,No
197,401012739,2018,3,regular,2018-09-16,Texas,Big 12,37.0,USC,Pac-12,14.0,Texas -3,-3.0,-23.0,20.0,3.0,23.0,-20.0,Texas,20.0,Texas,Texas,USC,Fav Cover by +7,Yes
198,401012740,2018,3,regular,2018-09-16,UCLA,Pac-12,14.0,Fresno State,Mountain West,38.0,Fresno State -2.5,2.5,24.0,-21.5,-2.5,-24.0,21.5,Fresno State,21.5,Fresno State,Fresno State,UCLA,Fav Cover by +7,Yes
199,401012742,2018,3,regular,2018-09-16,Utah,Pac-12,7.0,Washington,Pac-12,21.0,Washington -4,4.0,14.0,-10.0,-4.0,-14.0,10.0,Washington,10.0,Washington,Washington,Utah,Fav Cover by +7,Yes
200,401012745,2018,3,regular,2018-09-16,Washington State,Pac-12,59.0,Eastern Washington,Big Sky,24.0,Washington State -20,-20.0,-35.0,15.0,20.0,35.0,-15.0,Washington State,15.0,Washington State,Washington State,Eastern Washington,Fav Cover by +7,Yes
201,401013074,2018,3,regular,2018-09-16,TCU,Big 12,28.0,Ohio State,Big Ten,40.0,Ohio State -12.5,12.5,12.0,0.5,-12.5,-12.0,-0.5,TCU,0.5,Ohio State,Ohio State,TCU,Vegas Within 7,Yes
202,401022521,2018,3,regular,2018-09-16,UNLV,Mountain West,46.0,Prairie View,SWAC,17.0,UNLV -32,-32.0,-29.0,-3.0,32.0,29.0,3.0,Prairie View,3.0,UNLV,UNLV,Prairie View,Vegas Within 7,Yes
203,401019489,2018,4,regular,2018-09-20,Temple,American Athletic,31.0,Tulsa,American Athletic,17.0,Temple -6.5,-6.5,-14.0,7.5,6.5,14.0,-7.5,Temple,7.5,Temple,Temple,Tulsa,Fav Cover by +7,Yes
204,401012284,2018,4,regular,2018-09-22,Alabama,SEC,45.0,Texas A&M,SEC,23.0,Alabama -24.5,-24.5,-22.0,-2.5,24.5,22.0,2.5,Texas A&M,2.5,Alabama,Alabama,Texas A&M,Vegas Within 7,Yes
205,401012285,2018,4,regular,2018-09-22,Auburn,SEC,34.0,Arkansas,SEC,3.0,Auburn -30,-30.0,-31.0,1.0,30.0,31.0,-1.0,Auburn,1.0,Auburn,Auburn,Arkansas,Vegas Within 7,Yes
206,401012286,2018,4,regular,2018-09-22,Kentucky,SEC,28.0,Mississippi State,SEC,7.0,Mississippi State -10,10.0,-21.0,31.0,-10.0,21.0,-31.0,Kentucky,31.0,Kentucky,Mississippi State,Kentucky,Dog Cover by +7,No
207,401012287,2018,4,regular,2018-09-22,LSU,SEC,38.0,Louisiana Tech,Conference USA,21.0,LSU -19.5,-19.5,-17.0,-2.5,19.5,17.0,2.5,Louisiana Tech,2.5,LSU,LSU,Louisiana Tech,Vegas Within 7,Yes
208,401012288,2018,4,regular,2018-09-22,Ole Miss,SEC,38.0,Kent State,Mid-American,17.0,Ole Miss -28.5,-28.5,-21.0,-7.5,28.5,21.0,7.5,Kent State,7.5,Ole Miss,Ole Miss,Kent State,Dog Cover by +7,Yes
